"id","user_id","action","category","cat_id","date"
618,55,"mostafa mohamed, started a live session #[100]","Courses",23,"2023-10-04 12:20:31"
619,55,"mostafa mohamed, ended a live session #[100]","Courses",0,"2023-10-04 12:25:47"
620,55,"55, updated storage amount of user #[55], old storage is 10000, new storage is 9992.803","Quota",55,"2023-10-04 12:27:31"
621,55,"mostafa mohamed, Insert new media #[70]","Media",70,"2023-10-04 12:27:31"
622,55,"mostafa mohamed, created a new session [Lkk] #[101]","Courses",23,"2023-10-04 12:28:40"
623,19,"19, updated storage amount of user #[19], old storage is 296.0365, new storage is 295.3024","Quota",19,"2023-10-04 12:33:13"
624,19,"Dr. Ahmed Ragab, Insert new media #[71]","Media",71,"2023-10-04 12:33:13"
625,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 49, new invitations number is 48","Quota",13,"2023-10-04 12:33:23"
626,55,"mostafa mohamed, Invited new student #[140], number of participants before invitations is 36, current number is 37","Courses",23,"2023-10-04 12:33:23"
627,19,"Dr. Ahmed Ragab, created a new session [احوال 1] #[102]","Courses",19,"2023-10-04 12:33:51"
628,74,"Abdelrahmanatya, updated course #[13]","Courses",13,"2023-10-04 15:06:55"
629,74,"Abdelrahmanatya, updated course #[13]","Courses",13,"2023-10-04 15:07:00"
630,12,"Lina, created a new session [Rec] #[103]","Courses",5,"2023-10-04 16:29:06"
631,12,"Lina, updated session [Rec] #[103]","Courses",5,"2023-10-04 16:29:23"
632,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 64, new invitations number is 63","Quota",7,"2023-10-04 17:20:51"
633,15,"mohamed kamel, Invited new student #[142], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-04 17:20:51"
634,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 63, new invitations number is 62","Quota",7,"2023-10-04 17:23:04"
635,15,"mohamed kamel, Invited new student #[143], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-04 17:23:04"
636,142,"142 has been blocked for Mirroring or dev options enabled","Users",0,"2023-10-04 17:27:32"
637,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 62, new invitations number is 61","Quota",7,"2023-10-04 17:41:29"
638,15,"mohamed kamel, Invited new student #[144], number of participants before invitations is 74, current number is 75","Courses",7,"2023-10-04 17:41:29"
639,142,"142 has been blocked for Mirroring or dev options enabled","Users",0,"2023-10-04 17:56:36"
640,38,"38 has been blocked for Bypassing preventScreenShot and taking ScreenShots","Users",0,"2023-10-04 18:47:07"
641,108,"Green_Queen, created a new course #[24]","Courses",24,"2023-10-04 19:37:33"
642,108,"Green_Queen, created a new session [تسويق] #[104]","Courses",24,"2023-10-04 19:37:52"
643,108,"Green_Queen, started a live session #[104]","Courses",24,"2023-10-04 19:38:37"
644,108,"Green_Queen, ended a live session #[104]","Courses",0,"2023-10-04 19:39:14"
645,108,"Green_Queen, created a new session [Bla Bla Blaaa] #[105]","Courses",24,"2023-10-04 19:47:21"
646,108,"Green_Queen, started a live session #[105]","Courses",24,"2023-10-04 19:48:52"
647,108,"Green_Queen, ended a live session #[105]","Courses",0,"2023-10-04 19:51:41"
648,122,"122 has been blocked for Bypassing preventScreenShot and taking ScreenShots","Users",0,"2023-10-04 20:10:02"
649,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 61, new invitations number is 60","Quota",7,"2023-10-04 21:17:31"
650,15,"mohamed kamel, Invited new student #[145], number of participants before invitations is 74, current number is 75","Courses",7,"2023-10-04 21:17:31"
651,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 60, new invitations number is 59","Quota",7,"2023-10-04 21:21:59"
652,15,"mohamed kamel, Invited new student #[146], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-04 21:21:59"
653,146,"146 has been blocked for Cloned Application","Users",0,"2023-10-04 21:28:51"
654,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 59, new invitations number is 58","Quota",7,"2023-10-04 21:31:20"
655,15,"mohamed kamel, Invited new student #[147], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-04 21:31:20"
656,74,"Abdelrahmanatya, created a new session #[23]","Courses",13,"2023-10-04 22:11:40"
657,74,"Abdelrahmanatya, deleted a session #[98]","Courses",13,"2023-10-04 22:12:11"
658,74,"Abdelrahmanatya, deleted a session #[20]","Courses",13,"2023-10-04 22:12:42"
659,74,"Abdelrahmanatya, deleted a session #[23]","Courses",13,"2023-10-04 22:12:45"
660,74,"Abdelrahmanatya, created a new session #[24]","Courses",13,"2023-10-04 22:13:24"
661,74,"Abdelrahmanatya, created a new session [RBCs] #[106]","Courses",13,"2023-10-04 22:15:57"
662,55,"mostafa mohamed, deleted media Object#[[object Object],[object Object],[object Object]]","Media",70,"2023-10-04 22:24:05"
663,55,"mostafa mohamed, created a new course #[25]","Courses",25,"2023-10-04 22:25:47"
664,55,"55, updated storage amount of user #[55], old storage is 9992.803, new storage is 9938.551","Quota",55,"2023-10-04 22:31:56"
665,55,"mostafa mohamed, Insert new media #[72]","Media",72,"2023-10-04 22:31:56"
666,55,"mostafa mohamed, created a new session [المحاضرة التمهيدية] #[107]","Courses",25,"2023-10-04 22:33:44"
667,55,"55, updated storage amount of user #[55], old storage is 9938.551, new storage is 9848.269","Quota",55,"2023-10-04 22:38:11"
668,55,"mostafa mohamed, Insert new media #[73]","Media",73,"2023-10-04 22:38:11"
669,55,"mostafa mohamed, created a new session [المحاضرة التمهيدية (الجزء الثانى)] #[108]","Courses",25,"2023-10-04 22:40:29"
670,55,"55, updated storage amount of user #[55], old storage is 9848.269, new storage is 9777.926","Quota",55,"2023-10-04 22:43:18"
671,55,"mostafa mohamed, Insert new media #[74]","Media",74,"2023-10-04 22:43:18"
672,55,"mostafa mohamed, created a new session [المحاضرة الاولى (الجزء الاول)] #[109]","Courses",25,"2023-10-04 22:47:10"
673,55,"55, updated storage amount of user #[55], old storage is 9777.926, new storage is 9699.891","Quota",55,"2023-10-04 22:49:54"
674,55,"mostafa mohamed, Insert new media #[75]","Media",75,"2023-10-04 22:49:54"
675,55,"mostafa mohamed, created a new session [المحاضرة الاولى (الجزء االثانى)] #[110]","Courses",25,"2023-10-04 22:52:24"
676,55,"mostafa mohamed, updated course #[25]","Courses",25,"2023-10-04 22:56:30"
677,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 48, new invitations number is 47","Quota",13,"2023-10-04 22:58:09"
678,55,"mostafa mohamed, Invited new student #[148], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 22:58:09"
679,74,"Abdelrahmanatya, deleted a session #[106]","Courses",13,"2023-10-04 22:58:31"
680,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 47, new invitations number is 46","Quota",13,"2023-10-04 22:58:37"
681,55,"mostafa mohamed, Invited new student #[149], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 22:58:37"
682,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 46, new invitations number is 45","Quota",13,"2023-10-04 22:58:55"
683,55,"mostafa mohamed, Invited new student #[150], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 22:58:55"
684,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 45, new invitations number is 44","Quota",13,"2023-10-04 22:59:07"
685,55,"mostafa mohamed, Invited new student #[151], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 22:59:07"
686,74,"Abdelrahmanatya, deleted a session #[24]","Courses",13,"2023-10-04 22:59:08"
687,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 44, new invitations number is 43","Quota",13,"2023-10-04 22:59:19"
688,55,"mostafa mohamed, Invited new student #[152], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 22:59:19"
689,74,"Abdelrahmanatya, created a new session #[25]","Courses",13,"2023-10-04 22:59:25"
690,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 43, new invitations number is 42","Quota",13,"2023-10-04 22:59:32"
691,55,"mostafa mohamed, Invited new student #[153], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 22:59:32"
692,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 42, new invitations number is 41","Quota",13,"2023-10-04 22:59:46"
693,55,"mostafa mohamed, Invited new student #[154], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 22:59:46"
694,74,"Abdelrahmanatya, created a new session [RBCS] #[111]","Courses",13,"2023-10-04 22:59:47"
695,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 41, new invitations number is 40","Quota",13,"2023-10-04 22:59:56"
696,55,"mostafa mohamed, Invited new student #[155], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 22:59:56"
697,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 40, new invitations number is 39","Quota",13,"2023-10-04 23:00:07"
698,55,"mostafa mohamed, Invited new student #[156], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 23:00:07"
699,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 39, new invitations number is 38","Quota",13,"2023-10-04 23:00:18"
700,55,"mostafa mohamed, Invited new student #[157], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 23:00:18"
701,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 38, new invitations number is 37","Quota",13,"2023-10-04 23:00:29"
702,55,"mostafa mohamed, Invited new student #[158], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 23:00:29"
703,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 37, new invitations number is 36","Quota",13,"2023-10-04 23:00:43"
704,55,"mostafa mohamed, Invited new student #[159], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 23:00:43"
705,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 36, new invitations number is 35","Quota",13,"2023-10-04 23:01:27"
706,55,"mostafa mohamed, Invited new student #[160], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 23:01:27"
707,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 35, new invitations number is 34","Quota",13,"2023-10-04 23:01:44"
708,55,"mostafa mohamed, Invited new student #[161], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-04 23:01:44"
709,74,"74, updated storage amount of user #[74], old storage is 9999.768, new storage is 9713.347","Quota",74,"2023-10-05 00:01:49"
710,74,"Abdelrahmanatya, Insert new media #[76]","Media",76,"2023-10-05 00:01:49"
711,74,"Abdelrahmanatya, updated session [RBCS] #[111]","Courses",13,"2023-10-05 00:23:58"
712,74,"Abdelrahmanatya, updated session [RBCS] #[111]","Courses",13,"2023-10-05 00:24:14"
713,74,"Abdelrahmanatya, updated session [RBCS] #[111]","Courses",13,"2023-10-05 00:24:25"
714,74,"Abdelrahmanatya, deleted media Object#[[object Object],[object Object],[object Object]]","Media",67,"2023-10-05 00:25:14"
715,74,"Abdelrahmanatya, updated session [RBCS] #[111]","Courses",13,"2023-10-05 00:25:42"
716,74,"Abdelrahmanatya, updated course #[13]","Courses",13,"2023-10-05 00:27:34"
717,108,"Green_Queen, created a new session [live] #[112]","Courses",24,"2023-10-05 06:44:42"
718,108,"Green_Queen, started a live session #[112]","Courses",24,"2023-10-05 06:45:25"
719,53,"53, updated storage amount of user #[53], old storage is 292.8127, new storage is 289.7127","Quota",53,"2023-10-05 07:06:41"
720,53,"Adham Usama, Insert new media #[3065]","Media",3065,"2023-10-05 07:06:41"
721,53,"Adham Usama, created a new session [ds] #[113]","Courses",10,"2023-10-05 07:06:47"
722,53,"Adham Usama, updated number of invitations of user #[53], old invitations is 28, new invitations number is 27","Quota",11,"2023-10-05 07:08:21"
723,53,"Adham Usama, Invited new student #[66], number of participants before invitations is 19, current number is 20","Courses",10,"2023-10-05 07:08:21"
724,55,"mostafa mohamed, updated number of invitations of user #[55], old invitations is 34, new invitations number is 33","Quota",13,"2023-10-05 07:09:35"
725,55,"mostafa mohamed, Invited new student #[162], number of participants before invitations is 36, current number is 37","Courses",25,"2023-10-05 07:09:35"
726,53,"Adham Usama, Updated media Object#[3065]","Media",3065,"2023-10-05 07:11:44"
727,53,"Adham Usama, Updated media Object#[3065]","Media",3065,"2023-10-05 07:12:11"
728,53,"Adham Usama, Updated media Object#[3065]","Media",3065,"2023-10-05 07:12:32"
729,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 50, new invitations number is 49","Quota",17,"2023-10-05 07:21:03"
730,74,"Abdelrahmanatya, Invited new student #[145], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 07:21:03"
731,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 49, new invitations number is 48","Quota",17,"2023-10-05 07:21:29"
732,74,"Abdelrahmanatya, Invited new student #[163], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 07:21:29"
733,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 48, new invitations number is 47","Quota",17,"2023-10-05 07:22:02"
734,74,"Abdelrahmanatya, Invited new student #[164], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 07:22:02"
735,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 47, new invitations number is 46","Quota",17,"2023-10-05 07:22:24"
736,74,"Abdelrahmanatya, Invited new student #[38], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 07:22:24"
737,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 46, new invitations number is 45","Quota",17,"2023-10-05 07:22:35"
738,74,"Abdelrahmanatya, Invited new student #[165], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 07:22:35"
739,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 45, new invitations number is 44","Quota",17,"2023-10-05 07:22:46"
740,74,"Abdelrahmanatya, Invited new student #[166], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 07:22:46"
741,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 44, new invitations number is 43","Quota",17,"2023-10-05 07:22:54"
742,74,"Abdelrahmanatya, Invited new student #[167], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 07:22:54"
743,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 43, new invitations number is 42","Quota",17,"2023-10-05 07:41:42"
744,74,"Abdelrahmanatya, Invited new student #[168], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 07:41:42"
745,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 42, new invitations number is 41","Quota",17,"2023-10-05 07:41:49"
746,74,"Abdelrahmanatya, Invited new student #[169], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 07:41:49"
747,151,"151 has been blocked for Mirroring or dev options enabled","Users",0,"2023-10-05 08:04:44"
748,7,"7 has been blocked for Using Emulator: Bliss OS","Users",0,"2023-10-05 08:10:04"
749,7,"7 has been blocked for Using Emulator: Bliss OS","Users",0,"2023-10-05 08:10:52"
750,5,"Support-Aya, assigned membership #[3] to user #[171]","Quota",3,"2023-10-05 08:19:33"
751,148,"148 has been blocked for Mirroring or dev options enabled","Users",0,"2023-10-05 09:18:05"
752,108,"Green_Queen, created a new session [uyh] #[114]","Courses",24,"2023-10-05 10:04:51"
753,108,"Green_Queen, started a live session #[114]","Courses",24,"2023-10-05 10:05:32"
754,108,"Green_Queen, ended a live session #[114]","Courses",0,"2023-10-05 10:08:04"
755,74,"Abdelrahmanatya, updated course #[13]","Courses",13,"2023-10-05 10:47:45"
756,174,"Mr. Ahmed Galal , created a new course #[26]","Courses",26,"2023-10-05 11:24:31"
757,174,"Mr. Ahmed Galal , deleted a new course #[26]","Courses",26,"2023-10-05 11:33:25"
758,176,"tesooooo, created a new course #[27]","Courses",27,"2023-10-05 11:58:33"
759,176,"tesooooo, created a new session #[26]","Courses",27,"2023-10-05 11:58:59"
760,176,"tesooooo, created a new session [htt] #[115]","Courses",27,"2023-10-05 11:59:07"
761,176,"tesooooo, started a live session #[115]","Courses",27,"2023-10-05 11:59:58"
762,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 58, new invitations number is 57","Quota",7,"2023-10-05 12:01:38"
763,15,"mohamed kamel, Invited new student #[177], number of participants before invitations is 74, current number is 75","Courses",7,"2023-10-05 12:01:38"
764,176,"tesooooo, ended a live session #[115]","Courses",0,"2023-10-05 12:02:59"
765,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 57, new invitations number is 56","Quota",7,"2023-10-05 12:31:19"
766,15,"mohamed kamel, Invited new student #[179], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-05 12:31:19"
767,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 56, new invitations number is 55","Quota",7,"2023-10-05 12:41:34"
768,15,"mohamed kamel, Invited new student #[180], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-05 12:41:34"
769,15,"mohamed kamel, created a new session #[27]","Courses",7,"2023-10-05 12:47:16"
770,15,"15, updated storage amount of user #[15], old storage is 7923.139, new storage is 7921.908","Quota",15,"2023-10-05 12:48:10"
771,15,"mohamed kamel, Insert new media #[3066]","Media",3066,"2023-10-05 12:48:10"
772,15,"mohamed kamel, created a new session [GIT] #[116]","Courses",7,"2023-10-05 12:48:31"
773,15,"mohamed kamel, created a new session #[28]","Courses",6,"2023-10-05 12:51:13"
774,15,"15, updated storage amount of user #[15], old storage is 7921.908, new storage is 7903.023","Quota",15,"2023-10-05 12:55:14"
775,15,"mohamed kamel, Insert new media #[3067]","Media",3067,"2023-10-05 12:55:14"
776,15,"mohamed kamel, created a new session [CVS] #[117]","Courses",6,"2023-10-05 12:56:34"
777,15,"15, updated storage amount of user #[15], old storage is 7903.023, new storage is 7896.529","Quota",15,"2023-10-05 13:00:07"
778,15,"mohamed kamel, Insert new media #[3068]","Media",3068,"2023-10-05 13:00:07"
779,15,"mohamed kamel, created a new session [Resp] #[118]","Courses",7,"2023-10-05 13:00:29"
780,15,"15, updated storage amount of user #[15], old storage is 7896.529, new storage is 7888.044","Quota",15,"2023-10-05 13:06:56"
781,15,"mohamed kamel, Insert new media #[3069]","Media",3069,"2023-10-05 13:06:56"
782,15,"mohamed kamel, created a new session [Git] #[119]","Courses",7,"2023-10-05 13:08:58"
783,180,"180 has been blocked for Bypassing preventScreenShot and taking ScreenShots","Users",0,"2023-10-05 13:09:50"
784,15,"15, updated storage amount of user #[15], old storage is 7888.044, new storage is 7887.47","Quota",15,"2023-10-05 13:12:06"
785,15,"mohamed kamel, Insert new media #[3070]","Media",3070,"2023-10-05 13:12:06"
786,15,"mohamed kamel, created a new session [CNS 1] #[120]","Courses",6,"2023-10-05 13:12:34"
787,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 55, new invitations number is 54","Quota",7,"2023-10-05 13:21:43"
788,15,"mohamed kamel, Invited new student #[181], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-05 13:21:43"
789,182,"Amr, created a new course #[28]","Courses",28,"2023-10-05 13:31:25"
790,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 54, new invitations number is 53","Quota",7,"2023-10-05 14:22:13"
791,15,"mohamed kamel, Invited new student #[183], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-05 14:22:13"
792,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 53, new invitations number is 52","Quota",7,"2023-10-05 15:07:34"
793,15,"mohamed kamel, Invited new student #[184], number of participants before invitations is 74, current number is 75","Courses",7,"2023-10-05 15:07:34"
794,169,"169 has been blocked for Mirroring or dev options enabled","Users",0,"2023-10-05 15:12:40"
795,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 41, new invitations number is 40","Quota",17,"2023-10-05 15:45:23"
796,74,"Abdelrahmanatya, Invited new student #[184], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 15:45:23"
797,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 52, new invitations number is 51","Quota",7,"2023-10-05 15:48:15"
798,15,"mohamed kamel, Invited new student #[186], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-05 15:48:15"
799,169,"169 has been blocked for Mirroring or dev options enabled","Users",0,"2023-10-05 16:02:48"
800,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 51, new invitations number is 50","Quota",7,"2023-10-05 16:16:39"
801,15,"mohamed kamel, Invited new student #[187], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-05 16:16:39"
802,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 40, new invitations number is 39","Quota",17,"2023-10-05 17:07:14"
803,74,"Abdelrahmanatya, Invited new student #[189], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 17:07:14"
804,74,"Abdelrahmanatya, updated course #[13]","Courses",13,"2023-10-05 17:08:07"
805,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 39, new invitations number is 38","Quota",17,"2023-10-05 17:14:10"
806,74,"Abdelrahmanatya, Invited new student #[75], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-05 17:14:10"
807,6,"aml , created a new course #[29]","Courses",29,"2023-10-05 17:17:52"
808,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 50, new invitations number is 49","Quota",7,"2023-10-05 17:23:10"
809,15,"mohamed kamel, Invited new student #[190], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-05 17:23:10"
810,6,"aml , created a new course #[30]","Courses",30,"2023-10-05 17:30:36"
811,108,"Green_Queen, created a new session [Ch1] #[121]","Courses",24,"2023-10-05 17:40:29"
812,108,"Green_Queen, started a live session #[121]","Courses",24,"2023-10-05 17:41:17"
813,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 49, new invitations number is 48","Quota",7,"2023-10-05 17:43:52"
814,15,"mohamed kamel, Invited new student #[191], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-05 17:43:52"
815,108,"Green_Queen, ended a live session #[121]","Courses",0,"2023-10-05 17:51:04"
816,6,"aml , created a new session [live session ] #[122]","Courses",2,"2023-10-05 17:51:49"
817,6,"aml , started a live session #[122]","Courses",2,"2023-10-05 17:52:29"
818,6,"aml , ended a live session #[122]","Courses",0,"2023-10-05 17:57:11"
819,170,"kram, created a new course #[31]","Courses",31,"2023-10-05 18:03:17"
820,170,"kram, created a new course #[32]","Courses",32,"2023-10-05 18:07:56"
821,170,"170, updated storage amount of user #[170], old storage is 300, new storage is 299.8961","Quota",170,"2023-10-05 18:27:07"
822,170,"kram, Insert new media #[3071]","Media",3071,"2023-10-05 18:27:07"
823,6,"aml , created a new session [test again ] #[123]","Courses",2,"2023-10-05 18:33:33"
824,6,"aml , started a live session #[123]","Courses",2,"2023-10-05 18:34:36"
825,6,"aml , ended a live session #[123]","Courses",0,"2023-10-05 18:35:44"
826,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 48, new invitations number is 47","Quota",7,"2023-10-05 18:36:20"
827,15,"mohamed kamel, Invited new student #[192], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-05 18:36:20"
828,108,"Green_Queen, created a new session [ggh] #[124]","Courses",24,"2023-10-05 18:38:36"
829,108,"Green_Queen, started a live session #[124]","Courses",24,"2023-10-05 18:39:18"
830,108,"Green_Queen, ended a live session #[124]","Courses",0,"2023-10-05 18:40:20"
831,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 47, new invitations number is 46","Quota",7,"2023-10-05 20:00:00"
832,15,"mohamed kamel, Invited new student #[193], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-05 20:00:00"
833,19,"Dr. Ahmed Ragab, deleted a new course #[15]","Courses",15,"2023-10-06 06:26:20"
834,19,"Dr. Ahmed Ragab, deleted a new course #[17]","Courses",17,"2023-10-06 06:26:34"
835,19,"Dr. Ahmed Ragab, deleted a new course #[19]","Courses",19,"2023-10-06 06:26:48"
836,19,"Dr. Ahmed Ragab, un archived a new course #[109]","Courses",109,"2023-10-06 06:29:28"
837,19,"Dr. Ahmed Ragab, un archived a new course #[110]","Courses",110,"2023-10-06 06:29:31"
838,19,"Dr. Ahmed Ragab, un archived a new course #[104]","Courses",104,"2023-10-06 06:29:53"
839,19,"Dr. Ahmed Ragab, un archived a new course #[111]","Courses",111,"2023-10-06 06:29:59"
840,101,"101 has been blocked for Cloned Application","Users",0,"2023-10-06 06:41:37"
841,6,"aml , deleted a new course #[30]","Courses",30,"2023-10-06 08:43:33"
842,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 46, new invitations number is 45","Quota",7,"2023-10-06 10:29:15"
843,15,"mohamed kamel, Invited new student #[194], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-06 10:29:15"
844,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 45, new invitations number is 44","Quota",7,"2023-10-06 10:33:07"
845,15,"mohamed kamel, Invited new student #[195], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-06 10:33:07"
846,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 44, new invitations number is 43","Quota",7,"2023-10-06 10:34:26"
847,15,"mohamed kamel, Invited new student #[196], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-06 10:34:26"
848,74,"Abdelrahmanatya, updated number of invitations of user #[74], old invitations is 38, new invitations number is 37","Quota",17,"2023-10-06 10:42:27"
849,74,"Abdelrahmanatya, Invited new student #[197], number of participants before invitations is 36, current number is 37","Courses",13,"2023-10-06 10:42:27"
850,62,"62 has been blocked for Bypassing preventScreenShot and taking ScreenShots","Users",0,"2023-10-06 10:48:00"
851,78,"ibrahimabdo, created a new course #[180]","Courses",180,"2023-10-06 11:00:11"
852,78,"ibrahimabdo, created a new course #[181]","Courses",181,"2023-10-06 11:00:25"
853,78,"ibrahimabdo, created a new course #[182]","Courses",182,"2023-10-06 11:00:43"
854,78,"ibrahimabdo, created a new course #[183]","Courses",183,"2023-10-06 11:01:00"
855,78,"ibrahimabdo, created a new course #[184]","Courses",184,"2023-10-06 11:01:22"
856,78,"ibrahimabdo, updated course #[180]","Courses",180,"2023-10-06 11:01:35"
857,78,"ibrahimabdo, created a new course #[185]","Courses",185,"2023-10-06 11:01:47"
858,78,"ibrahimabdo, updated number of invitations of user #[78], old invitations is 100, new invitations number is 99","Quota",18,"2023-10-06 11:02:16"
859,78,"ibrahimabdo, Invited new student #[198], number of participants before invitations is 74, current number is 75","Courses",180,"2023-10-06 11:02:16"
860,78,"ibrahimabdo, updated number of invitations of user #[78], old invitations is 99, new invitations number is 98","Quota",18,"2023-10-06 11:02:25"
861,78,"ibrahimabdo, Invited new student #[199], number of participants before invitations is 74, current number is 75","Courses",180,"2023-10-06 11:02:25"
862,78,"ibrahimabdo, updated number of invitations of user #[78], old invitations is 98, new invitations number is 97","Quota",18,"2023-10-06 11:02:34"
863,78,"ibrahimabdo, Invited new student #[200], number of participants before invitations is 74, current number is 75","Courses",180,"2023-10-06 11:02:34"
864,78,"ibrahimabdo, updated number of invitations of user #[78], old invitations is 97, new invitations number is 96","Quota",18,"2023-10-06 11:02:44"
865,78,"ibrahimabdo, Invited new student #[201], number of participants before invitations is 74, current number is 75","Courses",180,"2023-10-06 11:02:44"
866,15,"mohamed kamel, updated number of invitations of user #[15], old invitations is 43, new invitations number is 42","Quota",7,"2023-10-06 11:04:18"
867,15,"mohamed kamel, Invited new student #[202], number of participants before invitations is 74, current number is 75","Courses",6,"2023-10-06 11:04:18"
868,78,"ibrahimabdo, updated number of invitations of user #[78], old invitations is 96, new invitations number is 95","Quota",18,"2023-10-06 11:04:30"
869,78,"ibrahimabdo, Invited new student #[203], number of participants before invitations is 74, current number is 75","Courses",180,"2023-10-06 11:04:30"
870,78,"ibrahimabdo, updated number of invitations of user #[78], old invitations is 95, new invitations number is 94","Quota",18,"2023-10-06 11:04:57"
871,78,"ibrahimabdo, Invited new student #[204], number of participants before invitations is 74, current number is 75","Courses",180,"2023-10-06 11:04:57"
